# new cases, moving ave @ 3
3.000000000000000000e+00,5.000000000000000000e+00
1.700000000000000000e+01,8.300000000000000711e+00
6.000000000000000000e+00,8.699999999999999289e+00
7.000000000000000000e+00,1.000000000000000000e+01
3.000000000000000000e+00,5.299999999999999822e+00
2.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01
1.000000000000000000e+00,5.000000000000000000e-01
8.000000000000000000e+00,3.200000000000000178e+00
2.000000000000000000e+00,3.700000000000000178e+00
6.000000000000000000e+00,5.299999999999999822e+00
2.000000000000000000e+00,3.299999999999999822e+00
2.000000000000000000e+00,3.299999999999999822e+00
5.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,3.700000000000000178e+00
3.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,2.700000000000000178e+00
2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000044e+00
0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.300000000000000044e+00
5.000000000000000000e+00,2.700000000000000178e+00
3.000000000000000000e+00,3.700000000000000178e+00
5.000000000000000000e+00,4.299999999999999822e+00
1.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,2.299999999999999822e+00
2.000000000000000000e+00,1.300000000000000044e+00
7.000000000000000000e+00,3.299999999999999822e+00
9.000000000000000000e+00,6.000000000000000000e+00
8.000000000000000000e+00,8.000000000000000000e+00
3.000000000000000000e+00,6.700000000000000178e+00
1.300000000000000000e+01,8.000000000000000000e+00
5.000000000000000000e+00,7.000000000000000000e+00
3.000000000000000000e+00,7.000000000000000000e+00
4.000000000000000000e+00,4.000000000000000000e+00
5.000000000000000000e+00,4.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00
7.000000000000000000e+00,3.700000000000000178e+00
6.000000000000000000e+00,5.700000000000000178e+00
8.000000000000000000e+00,7.000000000000000000e+00
2.000000000000000000e+00,5.299999999999999822e+00
1.650000000000000000e+01,8.800000000000000711e+00
3.100000000000000000e+01,1.650000000000000000e+01
7.000000000000000000e+00,1.819999999999999929e+01
4.000000000000000000e+00,1.400000000000000000e+01
3.000000000000000000e+00,4.700000000000000178e+00
1.000000000000000000e+00,2.700000000000000178e+00
9.000000000000000000e+00,4.299999999999999822e+00
6.000000000000000000e+00,5.299999999999999822e+00
3.000000000000000000e+00,6.000000000000000000e+00
5.000000000000000000e+00,4.700000000000000178e+00
2.000000000000000000e+00,3.299999999999999822e+00
4.000000000000000000e+00,3.700000000000000178e+00
6.000000000000000000e+00,4.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,4.700000000000000178e+00
4.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+00,4.700000000000000178e+00
3.000000000000000000e+00,3.700000000000000178e+00
5.000000000000000000e+00,4.000000000000000000e+00
2.000000000000000000e+00,3.299999999999999822e+00
5.000000000000000000e+00,4.000000000000000000e+00
3.000000000000000000e+00,3.299999999999999822e+00
1.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,1.699999999999999956e+00
2.000000000000000000e+00,1.300000000000000044e+00
3.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,3.700000000000000178e+00
7.000000000000000000e+00,5.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,2.700000000000000178e+00
1.000000000000000000e+00,6.999999999999999556e-01
5.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000044e+00
6.000000000000000000e+00,3.000000000000000000e+00
1.000000000000000000e+00,2.700000000000000178e+00
3.000000000000000000e+00,3.299999999999999822e+00
4.000000000000000000e+00,2.700000000000000178e+00
1.000000000000000000e+00,2.700000000000000178e+00
3.000000000000000000e+00,2.700000000000000178e+00
2.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,2.700000000000000178e+00
6.000000000000000000e+00,3.700000000000000178e+00
1.000000000000000000e+00,3.299999999999999822e+00
6.000000000000000000e+00,4.299999999999999822e+00
4.000000000000000000e+00,3.700000000000000178e+00
3.000000000000000000e+00,4.299999999999999822e+00
3.000000000000000000e+00,3.299999999999999822e+00
3.000000000000000000e+00,3.000000000000000000e+00
6.000000000000000000e+00,4.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,5.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+00,4.299999999999999822e+00
9.000000000000000000e+00,5.299999999999999822e+00
5.000000000000000000e+00,6.000000000000000000e+00
5.000000000000000000e+00,6.299999999999999822e+00
0.000000000000000000e+00,3.299999999999999822e+00
7.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+00,3.700000000000000178e+00
1.000000000000000000e+00,4.000000000000000000e+00
5.000000000000000000e+00,3.299999999999999822e+00
2.000000000000000000e+00,2.700000000000000178e+00
5.000000000000000000e+00,4.000000000000000000e+00
1.000000000000000000e+00,2.700000000000000178e+00
1.000000000000000000e+01,5.299999999999999822e+00
7.000000000000000000e+00,6.000000000000000000e+00
5.000000000000000000e+00,7.299999999999999822e+00
8.000000000000000000e+00,6.700000000000000178e+00
7.000000000000000000e+00,6.700000000000000178e+00
8.000000000000000000e+00,7.700000000000000178e+00
7.000000000000000000e+00,7.299999999999999822e+00
2.000000000000000000e+00,5.700000000000000178e+00
5.000000000000000000e+00,4.700000000000000178e+00
2.500000000000000000e+01,1.069999999999999929e+01
9.000000000000000000e+00,1.300000000000000000e+01
9.000000000000000000e+00,1.430000000000000071e+01
6.000000000000000000e+00,8.000000000000000000e+00
1.400000000000000000e+01,9.699999999999999289e+00
1.200000000000000000e+01,1.069999999999999929e+01
1.900000000000000000e+01,1.500000000000000000e+01
1.800000000000000000e+01,1.630000000000000071e+01
2.600000000000000000e+01,2.100000000000000000e+01
2.900000000000000000e+01,2.430000000000000071e+01
3.900000000000000000e+01,3.130000000000000071e+01
3.800000000000000000e+01,3.529999999999999716e+01
3.300000000000000000e+01,3.670000000000000284e+01
3.300000000000000000e+01,3.470000000000000284e+01
3.700000000000000000e+01,3.429999999999999716e+01
3.300000000000000000e+01,3.429999999999999716e+01
2.400000000000000000e+01,3.130000000000000071e+01
2.100000000000000000e+01,2.600000000000000000e+01
2.200000000000000000e+01,2.230000000000000071e+01
1.400000000000000000e+01,1.900000000000000000e+01
9.000000000000000000e+00,1.500000000000000000e+01
5.000000000000000000e+00,9.300000000000000711e+00
1.100000000000000000e+01,8.300000000000000711e+00
7.000000000000000000e+00,7.700000000000000178e+00
1.800000000000000000e+01,1.200000000000000000e+01
1.600000000000000000e+01,1.369999999999999929e+01
1.400000000000000000e+01,1.600000000000000000e+01
2.400000000000000000e+01,1.800000000000000000e+01
2.600000000000000000e+01,2.130000000000000071e+01
1.400000000000000000e+02,6.329999999999999716e+01
1.090000000000000000e+02,9.170000000000000284e+01
1.240000000000000000e+02,1.242999999999999972e+02
1.070000000000000000e+02,1.132999999999999972e+02
1.640000000000000000e+02,1.316999999999999886e+02
1.150000000000000000e+02,1.286999999999999886e+02
1.190000000000000000e+02,1.326999999999999886e+02
8.100000000000000000e+01,1.050000000000000000e+02
9.200000000000000000e+01,9.729999999999999716e+01
1.290000000000000000e+02,1.007000000000000028e+02
1.160000000000000000e+02,1.122999999999999972e+02
1.420000000000000000e+02,1.290000000000000000e+02
1.310000000000000000e+02,1.296999999999999886e+02
3.510000000000000000e+02,2.080000000000000000e+02
3.420000000000000000e+02,2.746999999999999886e+02
6.140000000000000000e+02,4.356999999999999886e+02
6.250000000000000000e+02,5.270000000000000000e+02
1.161000000000000000e+03,8.000000000000000000e+02
9.860000000000000000e+02,9.240000000000000000e+02
1.325000000000000000e+03,1.157299999999999955e+03
1.514000000000000000e+03,1.275000000000000000e+03
1.347000000000000000e+03,1.395299999999999955e+03
2.071000000000000000e+03,1.644000000000000000e+03
1.619000000000000000e+03,1.679000000000000000e+03
4.285000000000000000e+03,2.658300000000000182e+03
6.116000000000000000e+03,4.006699999999999818e+03
3.629000000000000000e+03,4.676699999999999818e+03
6.063000000000000000e+03,5.269300000000000182e+03
6.067000000000000000e+03,5.253000000000000000e+03
7.533000000000000000e+03,6.554300000000000182e+03
6.211000000000000000e+03,6.603699999999999818e+03
8.674000000000000000e+03,7.472699999999999818e+03
8.798000000000000000e+03,7.894300000000000182e+03
1.001000000000000000e+04,9.160700000000000728e+03
7.453400000000000000e+04,3.111400000000000000e+04
5.097600000000000000e+04,4.517330000000000291e+04
5.617800000000000000e+04,6.056269999999999709e+04
5.565800000000000000e+04,5.427069999999999709e+04
7.634100000000000000e+04,6.272569999999999709e+04
7.699100000000000000e+04,6.966330000000000291e+04
7.268200000000000000e+04,7.533800000000000000e+04
6.758300000000000000e+04,7.241869999999999709e+04
3.980100000000000000e+04,6.002200000000000000e+04
3.639500000000000000e+04,4.792630000000000291e+04
3.875100000000000000e+04,3.831569999999999709e+04
3.046100000000000000e+04,3.520230000000000291e+04
3.140200000000000000e+04,3.353800000000000000e+04
2.938100000000000000e+04,3.041470000000000073e+04
2.764700000000000000e+04,2.947670000000000073e+04
3.243000000000000000e+04,2.981929999999999927e+04
2.690800000000000000e+04,2.899500000000000000e+04
2.776500000000000000e+04,2.903429999999999927e+04
2.927200000000000000e+04,2.798170000000000073e+04
2.165000000000000000e+04,2.622900000000000000e+04
2.008200000000000000e+04,2.366800000000000000e+04
1.659700000000000000e+04,1.944300000000000000e+04
1.414900000000000000e+04,1.694270000000000073e+04
1.406800000000000000e+04,1.493800000000000000e+04
1.415200000000000000e+04,1.412300000000000000e+04
1.224000000000000000e+04,1.348670000000000073e+04
1.307400000000000000e+04,1.315529999999999927e+04
1.040500000000000000e+04,1.190629999999999927e+04
8.841000000000000000e+03,1.077329999999999927e+04
8.037000000000000000e+03,9.094299999999999272e+03
7.685000000000000000e+03,8.187699999999999818e+03
7.596000000000000000e+03,7.772699999999999818e+03
6.981000000000000000e+03,7.420699999999999818e+03
6.646000000000000000e+03,7.074300000000000182e+03
5.823000000000000000e+03,6.483300000000000182e+03
4.475000000000000000e+03,5.648000000000000000e+03
3.709000000000000000e+03,4.669000000000000000e+03
3.138000000000000000e+03,3.774000000000000000e+03
3.254000000000000000e+03,3.367000000000000000e+03
2.777000000000000000e+03,3.056300000000000182e+03
2.644000000000000000e+03,2.891699999999999818e+03
2.492000000000000000e+03,2.637699999999999818e+03
2.535000000000000000e+03,2.557000000000000000e+03
1.921000000000000000e+03,2.316000000000000000e+03
1.407000000000000000e+03,1.954299999999999955e+03
1.433000000000000000e+03,1.587000000000000000e+03
1.272000000000000000e+03,1.370700000000000045e+03
1.043000000000000000e+03,1.249299999999999955e+03
9.460000000000000000e+02,1.087000000000000000e+03
7.940000000000000000e+02,9.277000000000000455e+02
7.470000000000000000e+02,8.290000000000000000e+02
6.130000000000000000e+02,7.180000000000000000e+02
6.000000000000000000e+02,6.532999999999999545e+02
6.680000000000000000e+02,6.270000000000000000e+02
6.280000000000000000e+02,6.320000000000000000e+02
5.740000000000000000e+02,6.232999999999999545e+02
5.230000000000000000e+02,5.750000000000000000e+02
4.290000000000000000e+02,5.086999999999999886e+02
4.310000000000000000e+02,4.610000000000000000e+02
3.470000000000000000e+02,4.023000000000000114e+02
4.300000000000000000e+02,4.026999999999999886e+02
4.130000000000000000e+02,3.966999999999999886e+02
3.660000000000000000e+02,4.030000000000000000e+02
3.630000000000000000e+02,3.806999999999999886e+02
3.000000000000000000e+02,3.430000000000000000e+02
2.830000000000000000e+02,3.153000000000000114e+02
2.900000000000000000e+02,2.910000000000000000e+02
3.130000000000000000e+02,2.953000000000000114e+02
3.210000000000000000e+02,3.080000000000000000e+02
3.240000000000000000e+02,3.193000000000000114e+02
2.780000000000000000e+02,3.076999999999999886e+02
2.660000000000000000e+02,2.893000000000000114e+02
2.330000000000000000e+02,2.590000000000000000e+02
2.730000000000000000e+02,2.573000000000000114e+02
2.800000000000000000e+02,2.620000000000000000e+02
2.940000000000000000e+02,2.823000000000000114e+02
2.980000000000000000e+02,2.906999999999999886e+02
2.840000000000000000e+02,2.920000000000000000e+02
2.590000000000000000e+02,2.803000000000000114e+02
2.340000000000000000e+02,2.590000000000000000e+02
3.280000000000000000e+02,2.736999999999999886e+02
3.290000000000000000e+02,2.970000000000000000e+02
2.910000000000000000e+02,3.160000000000000000e+02
2.430000000000000000e+02,2.876999999999999886e+02
2.280000000000000000e+02,2.540000000000000000e+02
2.370000000000000000e+02,2.360000000000000000e+02
1.900000000000000000e+02,2.183000000000000114e+02
2.500000000000000000e+02,2.256999999999999886e+02
2.510000000000000000e+02,2.303000000000000114e+02
2.510000000000000000e+02,2.506999999999999886e+02
2.500000000000000000e+02,2.506999999999999886e+02
2.700000000000000000e+02,2.570000000000000000e+02
2.370000000000000000e+02,2.523000000000000114e+02
2.750000000000000000e+02,2.606999999999999886e+02
3.290000000000000000e+02,2.803000000000000114e+02
5.050000000000000000e+02,3.696999999999999886e+02
4.890000000000000000e+02,4.410000000000000000e+02
4.990000000000000000e+02,4.976999999999999886e+02
4.460000000000000000e+02,4.780000000000000000e+02
5.150000000000000000e+02,4.866999999999999886e+02
5.430000000000000000e+02,5.013000000000000114e+02
2.390000000000000000e+02,4.323000000000000114e+02
2.930000000000000000e+02,3.583000000000000114e+02
6.140000000000000000e+02,3.820000000000000000e+02
6.680000000000000000e+02,5.250000000000000000e+02
8.510000000000000000e+02,7.110000000000000000e+02
8.140000000000000000e+02,7.777000000000000455e+02
7.370000000000000000e+02,8.007000000000000455e+02
8.490000000000000000e+02,8.000000000000000000e+02
1.047000000000000000e+03,8.777000000000000455e+02
1.179000000000000000e+03,1.025000000000000000e+03
1.145000000000000000e+03,1.123700000000000045e+03
1.276000000000000000e+03,1.200000000000000000e+03
1.276000000000000000e+03,1.232299999999999955e+03
1.327000000000000000e+03,1.293000000000000000e+03
1.198000000000000000e+03,1.267000000000000000e+03
1.447000000000000000e+03,1.324000000000000000e+03
1.650000000000000000e+03,1.431700000000000045e+03
1.860000000000000000e+03,1.652299999999999955e+03
1.794000000000000000e+03,1.768000000000000000e+03
1.917000000000000000e+03,1.857000000000000000e+03
1.873000000000000000e+03,1.861299999999999955e+03
1.685000000000000000e+03,1.825000000000000000e+03
2.004000000000000000e+03,1.854000000000000000e+03
2.358000000000000000e+03,2.015700000000000045e+03
2.318000000000000000e+03,2.226699999999999818e+03
2.227000000000000000e+03,2.301000000000000000e+03
1.828000000000000000e+03,2.124300000000000182e+03
1.841000000000000000e+03,1.965299999999999955e+03
2.268000000000000000e+03,1.979000000000000000e+03
2.815000000000000000e+03,2.308000000000000000e+03
3.028000000000000000e+03,2.703699999999999818e+03
2.945000000000000000e+03,2.929300000000000182e+03
2.995000000000000000e+03,2.989300000000000182e+03
2.992000000000000000e+03,2.977300000000000182e+03
2.863000000000000000e+03,2.950000000000000000e+03
2.769000000000000000e+03,2.874699999999999818e+03
3.154000000000000000e+03,2.928699999999999818e+03
3.674000000000000000e+03,3.199000000000000000e+03
3.574000000000000000e+03,3.467300000000000182e+03
3.762000000000000000e+03,3.670000000000000000e+03
3.486000000000000000e+03,3.607300000000000182e+03
3.436000000000000000e+03,3.561300000000000182e+03
3.256000000000000000e+03,3.392699999999999818e+03
3.805000000000000000e+03,3.499000000000000000e+03
4.375000000000000000e+03,3.812000000000000000e+03
4.270000000000000000e+03,4.150000000000000000e+03
4.265000000000000000e+03,4.303300000000000182e+03
4.250000000000000000e+03,4.261699999999999818e+03
4.130000000000000000e+03,4.215000000000000000e+03
4.276000000000000000e+03,4.218699999999999818e+03
4.508000000000000000e+03,4.304699999999999818e+03
4.886000000000000000e+03,4.556699999999999818e+03
4.884000000000000000e+03,4.759300000000000182e+03
4.683000000000000000e+03,4.817699999999999818e+03
4.634000000000000000e+03,4.733699999999999818e+03
4.254000000000000000e+03,4.523699999999999818e+03
4.123000000000000000e+03,4.337000000000000000e+03
4.547000000000000000e+03,4.308000000000000000e+03
5.020000000000000000e+03,4.563300000000000182e+03
4.428000000000000000e+03,4.665000000000000000e+03
4.602000000000000000e+03,4.683300000000000182e+03
4.274000000000000000e+03,4.434699999999999818e+03
4.040000000000000000e+03,4.305300000000000182e+03
4.045000000000000000e+03,4.119699999999999818e+03
4.593000000000000000e+03,4.226000000000000000e+03
4.376000000000000000e+03,4.338000000000000000e+03
4.439000000000000000e+03,4.469300000000000182e+03
5.308000000000000000e+03,4.707699999999999818e+03
4.979000000000000000e+03,4.908699999999999818e+03
4.896000000000000000e+03,5.061000000000000000e+03
5.162000000000000000e+03,5.012300000000000182e+03
5.757000000000000000e+03,5.271699999999999818e+03
6.054000000000000000e+03,5.657699999999999818e+03
6.445000000000000000e+03,6.085300000000000182e+03
6.389000000000000000e+03,6.296000000000000000e+03
6.513000000000000000e+03,6.449000000000000000e+03
6.617000000000000000e+03,6.506300000000000182e+03
6.654000000000000000e+03,6.594699999999999818e+03
7.884000000000000000e+03,7.051699999999999818e+03
8.579000000000000000e+03,7.705699999999999818e+03
7.835000000000000000e+03,8.099300000000000182e+03
8.457000000000000000e+03,8.290299999999999272e+03
9.708000000000000000e+03,8.666700000000000728e+03
8.488000000000000000e+03,8.884299999999999272e+03
8.848000000000000000e+03,9.014700000000000728e+03
9.495000000000000000e+03,8.943700000000000728e+03
1.058600000000000000e+04,9.643000000000000000e+03
9.901000000000000000e+03,9.994000000000000000e+03
1.042600000000000000e+04,1.030429999999999927e+04
1.068300000000000000e+04,1.033670000000000073e+04
